NUM;NÚMERO DE INSCRIÇÃO;SITUAÇÃO;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70
1,04601E+11;39401647675;Ausente;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1,022E+11;39401668255;Ausente;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1,009E+11;39401660518;Presente;C;A;B;B;E;B;B;C;D;E;D;E;E;A;B;B;E;A;D;C;E;E;E;D;A;E;B;A;C;C;E;D;C;D;E;A;C;C;E;B;A;E;D;B;D;A;A;D;D;B;E;B;C;C;B;C;A;D;C;E;D;D;B;B;D;C;A;A;A;A
1,04902E+11;39401684247;Presente;B;A;B;C;E;C;B;D;D;C;D;E;B;A;C;B;E;A;B;D;E;E;C;B;A;D;D;C;D;E;B;B;B;D;B;D;B;B;E;A;B;C;D;C;B;C;E;E;A;D;B;B;A;A;D;C;E;B;E;B;C;A;A;A;E;C;A;E;B;D
1,004E+11;39401639000;Presente;E;A;A;D;D;D;C;A;D;C;E;E;B;D;B;A;E;D;B;D;E;A;A;E;A;C;E;C;A;D;B;D;B;C;D;A;A;C;D;D;D;A;A;E;D;E;D;A;D;D;D;B;D;B;A;C;B;A;A;D;D;A;A;A;E;D;B;B;B;C
1,041E+11;39401656914;Ausente;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1,029E+11;39401640751;Presente;E;B;E;D;B;E;A;C;C;D;C;E;D;B;B;E;E;E;D;C;A;B;E;E;A;D;C;A;C;D;B;D;E;E;A;A;A;B;D;C;B;E;B;A;B;A;E;D;B;B;E;B;A;C;D;C;C;B;E;C;A;A;E;A;E;B;A;B;D;D
1,044E+11;39401663513;Presente;D;C;D;D;A;A;B;D;D;C;D;E;D;A;C;D;B;E;B;B;B;A;E;E;A;D;B;C;D;C;B;A;B;E;E;E;A;B;E;C;E;A;B;E;D;C;A;A;B;B;C;A;D;B;D;C;A;D;E;A;D;A;C;A;E;C;A;B;B;D
1,04101E+11;39401668390;Ausente;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1,047E+11;39402672995;Presente;E;A;C;E;A;B;A;B;D;C;E;E;C;B;B;E;E;B;B;C;D;D;C;B;A;B;D;C;B;E;B;C;D;A;A;D;C;E;B;B;C;C;B;C;B;C;D;E;A;E;C;D;A;C;B;C;E;C;A;B;C;A;D;A;E;C;D;C;B;D
1,017E+11;39401675084;Presente;E;B;E;D;D;A;C;D;C;C;E;E;B;A;B;B;D;E;B;E;B;A;B;D;A;E;B;C;D;E;B;C;B;E;E;A;B;C;E;C;E;C;E;D;E;C;C;B;B;B;B;B;C;A;D;A;E;A;D;A;E;A;C;A;E;C;A;A;A;A
1,04902E+11;39401666502;Presente;A;E;B;B;B;C;C;C;D;B;B;E;E;D;C;A;B;E;C;C;E;B;D;E;A;D;D;E;C;B;A;D;E;E;B;D;C;D;E;D;A;C;B;C;A;D;C;B;E;A;D;B;C;A;C;C;A;A;C;A;B;A;D;B;E;C;E;A;B;E
1,03701E+11;39401681407;Ausente;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1,00501E+11;39401640242;Presente;E;A;C;D;D;B;B;B;B;B;C;E;D;A;D;D;D;E;B;E;A;A;E;E;A;D;E;E;E;E;B;D;E;E;A;C;D;C;E;E;C;C;D;E;A;A;C;D;C;A;E;B;C;B;D;A;A;E;E;C;D;A;E;A;D;C;B;D;B;D
1,04101E+11;39401637716;Presente;E;E;D;E;C;C;C;C;C;E;B;E;D;C;B;D;B;E;B;D;E;A;D;E;A;D;D;C;E;D;B;A;C;C;E;A;C;E;E;E;C;A;B;B;C;C;C;C;D;C;C;E;D;A;D;C;D;D;E;E;A;A;B;A;C;C;A;D;A;D
1,03701E+11;39401638733;Ausente;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1,002E+11;39401668426;Presente;B;D;D;D;D;B;D;D;C;B;D;E;C;B;A;E;E;D;B;C;A;A;D;E;A;A;E;B;E;D;A;E;B;C;D;A;B;B;E;B;A;B;C;D;B;C;A;E;B;A;E;A;E;A;E;A;D;C;C;E;D;A;A;C;E;C;C;E;B;D
1,051E+11;39401658243;Presente;E;A;B;C;B;A;C;C;C;C;A;E;E;D;D;B;B;C;B;B;B;C;C;B;A;D;D;C;D;C;B;A;B;C;C;A;A;A;D;E;B;B;D;C;C;E;D;E;C;B;C;A;B;A;E;C;E;D;E;C;D;A;A;A;E;C;A;A;B;D
1,044E+11;39401673073;Presente;E;A;C;C;B;A;C;E;C;E;B;E;E;D;A;B;E;E;E;E;B;A;D;C;A;D;A;C;C;B;B;A;E;C;E;D;A;B;D;B;A;E;D;E;C;C;C;D;E;D;D;D;A;A;B;A;D;D;D;B;D;E;E;A;E;C;C;B;B;A
1,009E+11;39401671047;Ausente;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1,022E+11;39401648392;Presente;E;A;D;E;C;B;C;D;C;C;A;E;E;A;C;D;B;E;B;A;A;B;E;E;A;D;D;C;B;C;A;A;B;D;C;A;A;B;D;C;A;B;B;C;C;C;E;D;A;B;E;E;D;A;A;C;E;A;E;B;D;A;C;A;E;B;C;E;C;D
1,04801E+11;39401662739;Presente;E;C;B;B;C;A;C;D;D;C;A;C;D;A;C;D;C;B;B;A;A;D;B;A;B;C;C;A;A;A;B;A;C;A;C;A;D;C;D;C;A;E;B;E;B;C;A;D;D;B;C;C;A;A;C;E;D;D;C;A;C;D;B;D;E;A;B;E;C;D
1,03E+11;39401651941;Ausente;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1,02001E+11;39401643901;Presente;B;A;C;D;B;A;B;E;C;C;E;C;E;A;D;D;A;E;B;D;B;B;D;E;A;A;A;C;B;D;A;A;C;E;A;A;A;B;D;C;C;E;A;C;A;A;D;B;B;E;C;B;A;A;D;A;E;D;C;A;D;A;A;A;E;C;A;C;B;B
1,04601E+11;39401640359;Ausente;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1,034E+11;39402671894;Presente;E;C;D;B;A;A;C;A;E;D;E;E;D;C;B;D;C;E;B;E;A;B;A;E;A;A;A;C;B;E;A;D;B;D;B;A;A;A;D;E;B;A;A;C;B;A;E;A;E;B;D;E;C;D;D;A;E;D;E;D;B;E;C;E;D;C;A;E;A;A
1,043E+11;39401665068;Presente;A;A;E;B;E;A;C;D;E;A;D;E;C;D;C;B;B;E;B;D;E;E;D;B;A;C;A;C;D;C;B;A;B;C;E;B;A;B;D;E;E;E;E;A;A;C;A;C;E;B;C;D;A;C;B;C;E;C;E;E;D;E;A;A;E;C;A;D;B;D
1,03701E+11;39401670954;Presente;E;A;C;C;B;D;E;E;C;C;D;E;D;A;B;C;B;E;B;A;B;A;B;B;A;C;B;C;A;B;B;E;B;C;E;A;B;C;D;C;B;B;A;D;A;D;A;C;A;D;C;D;D;B;B;E;A;C;B;A;D;A;B;D;E;C;D;C;B;D
1,032E+11;39401668288;Presente;E;C;C;A;A;B;A;A;C;C;D;E;C;B;B;D;A;D;B;A;A;A;E;E;A;D;C;C;A;D;B;E;*;*;*;A;*;*;*;E;E;B;A;C;C;C;A;E;A;A;D;C;*;*;C;C;A;A;C;D;A;A;E;A;C;C;C;D;E;E
1,02001E+11;39401635702;Presente;;;A;;;;;;;;;D;;;B;B;B;D;B;;E;A;D;B;A;A;D;C;D;A;B;D;D;C;E;A;A;C;D;D;;E;A;C;B;C;;;;;;A;C;B;;B;A;A;C;A;D;A;D;A;E;B;D;B;B;D
1,002E+11;39401667655;Presente;E;A;D;E;B;C;B;D;E;D;E;E;C;A;C;D;E;E;B;B;E;B;A;E;C;D;D;C;D;A;B;D;D;E;B;D;C;B;B;A;A;E;B;A;E;C;B;D;D;E;E;A;C;B;C;C;E;A;D;A;D;A;B;A;E;C;C;C;B;
1,022E+11;39401684669;Presente;B;C;B;A;D;C;B;E;A;C;D;E;B;A;B;A;C;D;A;E;B;A;E;E;B;D;D;C;A;E;B;A;E;A;A;C;B;C;E;D;A;B;E;B;C;A;E;E;C;D;D;B;C;C;B;A;D;D;E;A;E;A;C;A;B;C;C;E;D;B
1,038E+11;39401659696;Ausente;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1,009E+11;39401677778;Presente;E;C;C;D;C;B;E;C;C;C;C;E;C;D;B;B;B;E;B;C;A;A;E;E;A;C;C;C;E;C;B;C;C;C;C;C;A;B;E;C;C;C;D;B;B;C;C;C;C;B;D;B;C;B;C;C;C;C;C;A;D;A;C;A;E;C;A;C;B;D
1,017E+11;39401658390;Presente;E;A;C;D;B;B;D;B;E;B;B;E;D;E;A;D;E;E;B;C;A;D;E;E;A;A;A;C;D;E;B;B;B;A;A;A;A;C;D;E;A;C;E;B;E;C;E;C;B;D;C;D;A;A;C;A;B;D;C;A;C;A;A;A;D;C;E;B;B;C
1,051E+11;39401657414;Presente;E;C;B;C;D;D;A;C;E;C;E;E;D;B;D;A;D;A;D;B;A;C;C;D;A;D;D;C;D;B;B;D;D;E;D;B;D;B;E;C;D;B;A;C;C;A;D;C;C;B;D;C;D;A;E;A;E;D;E;D;D;A;B;A;E;C;A;A;D;D
1,051E+11;39401672281;Presente;E;B;B;B;B;B;C;B;B;C;E;E;E;B;C;B;B;E;A;B;B;A;C;A;C;C;A;C;D;B;B;A;B;E;B;D;A;A;C;B;B;A;C;C;D;C;D;E;B;C;B;B;B;A;C;C;E;D;A;A;E;A;D;D;D;C;C;C;B;B
1,034E+11;39402683204;Presente;E;A;C;E;B;B;C;E;E;B;A;E;D;D;B;B;E;E;E;B;E;B;E;E;A;E;D;C;D;C;B;E;B;C;B;A;A;A;D;E;A;C;A;C;B;B;D;D;B;B;B;A;A;C;E;E;A;D;E;A;A;A;A;A;D;C;B;D;A;C
1,04101E+11;39401640568;Presente;D;B;C;C;B;C;D;C;D;E;D;E;A;C;C;B;A;A;D;B;A;C;E;E;A;C;E;C;B;C;A;E;B;E;A;D;B;C;D;C;E;D;A;C;B;D;C;E;C;E;D;E;B;A;D;A;D;B;C;A;C;E;C;B;E;B;B;B;D;A
1,019E+11;39401667425;Presente;B;A;D;B;E;B;B;D;E;C;E;E;E;C;B;D;A;E;A;B;A;B;E;E;A;D;B;C;B;E;B;A;B;E;E;D;C;A;D;D;A;C;B;A;D;A;E;B;B;B;C;E;A;B;E;C;E;D;C;A;D;A;B;A;D;C;C;A;A;C
1,006E+11;39401672718;Presente;D;D;D;D;C;D;C;D;E;C;E;E;D;E;D;D;E;D;B;D;A;B;E;E;A;D;D;C;B;B;B;C;D;E;D;A;A;A;D;C;A;B;D;D;B;B;D;C;B;D;E;B;A;B;C;C;C;E;E;A;D;A;A;A;E;C;A;C;B;A
1,038E+11;39401672365;Presente;E;A;E;B;B;B;D;C;E;D;E;E;D;A;A;C;B;A;B;A;E;A;A;E;A;D;D;B;C;D;B;D;D;D;B;A;C;B;E;A;A;C;D;C;B;B;D;C;B;D;E;A;A;A;E;E;C;C;C;C;E;A;A;A;E;C;B;B;A;D
1,04601E+11;39401683726;Presente;B;A;D;B;C;A;B;E;A;B;E;E;C;A;D;D;B;E;B;B;A;D;E;E;A;D;D;C;A;E;B;C;B;E;E;A;A;A;D;B;B;C;A;D;B;C;E;C;A;D;D;D;A;A;E;C;C;D;E;C;A;A;C;A;D;C;A;E;B;D
1,013E+11;39401644194;Presente;D;C;D;C;C;D;C;D;E;D;C;E;C;D;C;C;E;D;D;B;A;A;E;E;D;D;E;C;E;B;A;E;B;C;D;A;D;B;E;D;A;A;A;C;B;C;E;C;B;B;C;D;A;A;B;E;A;C;D;A;C;A;C;A;E;C;A;B;B;D
1,03701E+11;39401641523;Presente;A;A;E;E;E;B;B;E;C;E;D;C;C;C;D;B;D;D;B;A;A;B;B;E;A;A;B;C;A;E;B;E;B;C;E;D;D;C;D;E;E;B;E;B;E;C;E;D;E;B;E;E;A;A;B;C;E;A;E;C;D;B;C;A;A;D;A;D;B;D
1,024E+11;39401666484;Presente;A;C;C;B;A;A;C;A;D;C;A;E;D;A;A;D;E;E;B;B;E;A;A;E;A;D;D;C;D;B;B;C;E;E;D;A;A;B;D;E;C;E;A;B;B;C;B;E;B;C;C;D;A;A;B;A;E;C;A;A;D;A;C;E;E;C;A;C;B;D
1,018E+11;39401637167;Presente;E;A;C;E;A;C;B;B;E;C;A;E;A;B;A;D;A;E;B;D;E;A;E;E;A;B;B;C;D;C;A;A;C;C;B;A;A;C;D;D;A;C;D;E;B;A;A;B;B;D;B;A;A;A;B;C;B;D;E;B;E;A;C;A;A;C;A;E;B;D
1,045E+11;39401668696;Ausente;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1,004E+11;39401637999;Presente;E;D;C;C;C;E;E;B;C;E;A;A;D;B;C;E;A;C;B;C;C;D;B;B;A;A;B;C;E;E;B;A;C;A;E;E;E;B;E;C;B;E;C;C;B;A;B;E;C;D;E;A;A;B;C;E;E;E;E;A;D;E;C;D;E;B;C;E;B;D
1,051E+11;39401651914;Ausente;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1,01E+11;39401672381;Presente;D;B;B;E;B;B;D;C;E;B;D;E;E;E;C;D;E;E;B;B;B;A;B;E;A;D;A;B;E;E;A;D;B;D;B;C;A;E;D;E;B;C;A;C;C;A;A;C;B;D;A;A;A;A;E;A;D;E;C;A;D;A;C;E;D;B;A;A;D;A
1,003E+11;39401647463;Presente;E;C;C;E;B;A;C;E;E;D;E;E;C;C;B;D;B;E;D;B;B;B;E;D;A;B;D;C;C;D;B;A;E;D;D;A;A;C;D;B;B;A;A;E;D;D;C;E;B;C;D;B;A;C;D;A;D;A;C;C;B;E;C;A;A;C;A;D;B;C
1,039E+11;39401667731;Ausente;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1,031E+11;39401650935;Presente;E;A;C;E;B;B;C;B;D;C;C;E;C;E;B;D;B;E;B;E;E;A;D;B;A;D;B;C;A;E;A;E;C;C;C;A;A;A;D;E;E;C;C;C;B;E;B;E;B;E;E;C;A;A;D;C;C;B;C;A;C;A;C;A;E;*;E;B;B;C
1,053E+11;39401668210;Presente;D;A;C;D;A;E;A;D;D;A;A;A;D;C;D;C;E;A;B;B;E;B;E;E;A;D;A;C;B;C;B;A;B;E;D;A;A;C;D;E;B;C;B;C;E;D;B;A;E;D;D;D;A;B;A;C;C;D;D;A;E;A;D;E;E;C;A;A;E;D
1,04902E+11;39401638454;Presente;E;C;D;E;D;A;B;B;E;E;C;A;B;B;B;E;E;E;A;C;E;B;D;E;A;B;D;C;E;B;A;A;D;E;E;A;C;B;C;C;B;A;B;E;E;B;D;E;A;D;D;B;A;E;E;A;D;B;C;D;A;A;E;C;D;C;B;E;A;D
1,051E+11;39401684362;Presente;C;B;B;D;C;B;C;D;E;C;C;E;D;D;A;E;E;C;B;D;B;A;E;B;A;E;E;C;C;C;A;A;D;C;A;A;A;A;D;D;E;E;B;D;E;B;B;D;B;C;B;A;B;A;E;C;D;D;B;A;E;A;C;A;B;C;B;C;D;D
1,04101E+11;39401637610;Presente;E;A;C;C;C;A;C;C;C;A;E;E;B;D;D;D;E;E;B;A;A;B;E;E;A;D;E;C;A;C;B;B;C;C;D;A;A;C;D;E;B;C;A;C;C;A;C;E;B;B;C;D;C;C;C;C;E;A;D;C;D;A;C;E;D;C;A;C;B;D
1,029E+11;39401653136;Presente;D;C;A;D;C;B;A;A;C;C;C;E;B;B;C;B;E;A;D;A;A;B;B;B;A;B;C;C;A;A;A;D;E;C;C;A;B;B;E;A;A;D;E;C;A;E;D;B;E;A;E;D;B;D;A;B;B;D;E;A;A;A;C;B;E;B;C;B;C;C
1,00501E+11;39401660330;Presente;B;C;C;D;E;B;C;D;D;C;B;A;B;B;A;C;B;A;E;E;A;E;B;E;A;C;B;C;D;C;A;D;C;D;D;C;D;C;E;B;A;E;C;B;D;B;D;B;C;B;C;E;A;A;E;C;C;A;E;D;C;A;B;B;D;C;A;B;D;C
1,01501E+11;39401639238;Presente;A;A;C;E;C;B;C;C;D;B;D;E;D;B;B;D;B;E;B;E;A;A;E;A;A;D;B;C;B;C;B;A;C;D;E;A;A;B;D;B;A;B;D;A;D;C;D;C;D;D;E;B;A;A;C;C;B;C;E;E;C;A;C;A;E;C;A;B;B;D
1,01501E+11;39401635822;Presente;B;A;B;B;C;D;E;A;C;A;B;E;C;B;C;C;A;D;A;A;B;B;E;E;A;D;A;D;C;C;A;C;B;B;C;A;A;B;E;A;A;C;A;E;B;C;A;E;B;B;C;D;A;A;B;E;D;A;E;A;A;A;E;A;E;C;A;B;B;D
1,01501E+11;39401667239;Presente;E;A;B;D;D;C;B;D;B;C;C;E;D;E;C;B;D;E;A;D;A;D;B;E;D;C;E;A;B;A;B;C;A;C;D;A;D;C;E;A;B;A;C;D;B;C;E;D;C;D;C;A;B;C;E;C;D;A;E;C;D;A;B;A;D;B;A;B;A;D
1,006E+11;39401642495;Presente;E;A;B;D;A;A;C;B;C;A;C;E;C;C;B;C;B;B;D;C;B;B;E;B;A;C;A;C;E;E;B;A;C;E;A;A;A;C;D;D;A;E;D;C;B;C;C;C;B;B;C;A;A;C;A;A;A;A;E;A;C;A;C;E;D;B;A;C;A;A
1,011E+11;39401636087;Presente;A;B;D;D;D;A;B;D;D;E;B;A;D;E;B;D;E;D;B;B;D;B;D;A;B;C;A;C;E;D;B;D;B;C;D;C;B;C;A;C;D;D;D;C;A;E;C;E;D;D;B;D;B;A;A;C;E;D;A;D;E;A;A;A;E;D;A;E;B;C
1,016E+11;39401667075;Presente;E;B;C;B;E;A;C;D;A;B;C;E;C;C;E;B;E;A;D;A;A;E;B;D;A;A;B;C;B;C;B;D;C;C;C;D;E;B;E;C;B;E;B;C;E;E;C;E;B;D;C;D;B;A;E;C;D;D;A;C;E;A;D;A;E;C;B;B;B;C
1,013E+11;39401667430;Presente;E;A;C;E;A;B;C;D;C;C;E;E;D;B;B;B;E;C;B;B;B;E;C;B;A;A;E;C;B;A;B;D;C;C;E;A;A;A;D;E;A;E;A;D;B;C;E;D;E;D;C;B;A;B;C;C;A;D;C;A;C;A;C;E;E;C;E;E;D;D
1,02001E+11;39401683325;Ausente;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1,006E+11;39401665097;Ausente;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1,01501E+11;39401641143;Presente;E;E;E;D;A;E;B;B;A;E;E;E;C;E;B;E;B;A;E;D;E;E;B;E;A;E;E;C;E;E;A;B;B;E;C;E;E;B;E;E;B;E;E;C;E;D;B;D;D;C;E;B;E;E;B;E;E;E;E;E;A;A;A;A;E;E;C;B;E;A
1,006E+11;39401683655;Presente;E;A;E;B;A;A;C;B;C;C;E;E;D;D;D;B;B;E;B;B;A;B;E;E;A;B;A;C;C;C;B;A;B;C;D;A;E;C;D;E;A;E;D;E;D;A;C;C;E;D;C;D;A;A;D;E;D;E;C;A;A;A;D;A;E;C;A;C;B;A
1,00501E+11;39401640573;Presente;E;D;C;E;C;A;A;B;D;B;D;E;E;A;B;B;C;A;D;E;A;C;D;A;A;B;E;D;E;C;B;A;D;E;C;A;C;D;D;B;A;E;E;B;C;D;A;B;A;D;C;B;C;A;C;E;B;D;A;C;D;E;A;A;E;B;A;C;B;E
1,017E+11;39401683259;Presente;D;B;C;A;E;B;C;E;C;A;E;E;D;B;E;A;B;E;D;B;A;B;B;E;B;A;C;C;A;C;C;A;D;C;B;E;D;D;A;B;C;D;B;C;B;D;E;C;D;D;C;D;B;C;B;A;D;E;B;D;A;B;E;C;D;B;C;E;A;E
1,01E+11;39401640343;Presente;E;C;D;B;B;B;C;B;D;C;C;E;E;C;A;C;D;D;A;C;A;D;E;E;B;C;B;C;C;C;B;C;B;C;C;A;A;B;C;C;A;E;C;C;A;E;C;E;C;D;D;E;A;A;B;E;C;C;E;B;A;A;C;A;E;B;E;E;B;C
1,02001E+11;39401654123;Presente;B;C;C;C;B;C;C;C;C;C;C;E;C;C;C;A;E;A;A;C;B;B;D;B;A;D;B;A;C;C;C;C;C;C;E;C;A;B;C;C;C;C;B;C;C;B;C;E;B;B;B;A;A;A;C;E;B;D;E;A;B;A;E;A;E;D;E;C;C;C
1,01E+11;39401673335;Presente;E;E;D;C;B;D;B;D;A;E;C;E;B;D;E;A;E;D;A;E;A;B;E;E;B;C;D;C;E;C;B;E;B;D;A;D;B;B;E;C;B;E;A;C;C;E;D;D;C;C;D;A;A;A;E;A;C;E;E;A;D;A;E;E;E;B;A;B;B;C
1,026E+11;39401653849;Presente;E;A;C;E;A;A;C;;;C;A;E;;;D;D;;E;D;;E;A;D;E;A;D;;C;;;B;A;;;;;;B;;;;C;;;;;;;;E;;A;;;;;A;;;;;;;;E;;;;;C
1,004E+11;39401683912;Presente;A;D;C;A;A;A;C;E;E;A;B;E;C;D;A;D;B;D;C;C;B;A;C;B;B;C;B;C;D;E;B;D;A;B;A;D;A;E;E;A;E;A;B;D;D;C;B;D;A;D;C;C;A;A;E;D;A;D;C;E;D;D;A;A;A;B;E;C;B;A
1,045E+11;39401671968;Presente;E;A;D;E;A;A;C;E;C;B;C;E;B;A;D;A;A;E;B;C;A;B;D;B;A;B;D;C;C;C;B;C;B;E;D;A;A;B;D;E;B;B;A;D;B;A;E;E;B;B;D;D;C;A;D;A;A;D;C;B;D;A;A;A;D;C;C;A;B;C
1,006E+11;39401666762;Ausente;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1,009E+11;39401672390;Presente;B;A;B;D;C;B;C;D;C;C;A;E;D;B;C;A;E;A;A;C;E;A;C;E;E;A;B;C;B;C;A;A;B;B;D;C;D;B;E;D;A;E;B;E;E;C;A;D;C;B;C;A;C;A;D;C;A;C;E;D;D;A;C;A;C;B;C;B;B;A
1,02001E+11;39401684290;Presente;B;B;B;B;C;B;B;B;A;C;E;E;A;B;B;D;B;E;C;B;B;B;C;B;A;D;A;C;E;E;B;A;B;A;B;A;A;C;D;E;B;E;A;D;E;E;B;A;E;B;A;D;B;C;C;B;E;D;E;A;B;A;D;A;D;C;A;C;B;D
1,04902E+11;39401685015;Ausente;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1,01E+11;39401683165;Presente;B;B;D;C;B;C;E;A;E;B;E;E;D;B;C;A;D;A;B;B;E;C;D;E;C;A;B;C;A;A;B;B;C;B;A;D;B;B;E;D;A;C;A;D;C;E;B;E;B;A;D;D;B;A;B;C;D;B;E;A;E;A;B;D;C;C;A;D;C;C
1,008E+11;39401683989;Presente;B;D;C;C;A;D;E;D;B;B;D;C;D;E;E;C;B;D;E;C;D;D;B;B;A;D;B;D;D;E;B;D;C;C;B;B;A;B;E;D;A;B;B;B;D;C;D;D;E;E;C;D;B;C;C;C;B;D;D;A;D;A;E;B;E;D;B;E;A;E
1,013E+11;39401673457;Presente;E;A;E;A;D;B;C;B;C;C;B;E;D;E;A;D;A;C;B;A;B;A;B;E;A;B;C;C;D;D;B;A;E;C;D;A;A;A;D;C;B;A;A;E;B;A;D;A;B;C;C;B;D;E;B;C;E;D;D;B;D;A;C;E;D;C;A;D;A;C
1,006E+11;39401672047;Presente;B;A;C;C;B;A;C;C;C;C;E;E;D;C;B;A;D;E;A;A;B;B;E;E;A;C;B;C;D;D;B;D;C;D;D;A;D;A;D;E;C;E;D;B;B;B;B;A;B;B;D;B;C;C;C;C;D;D;E;A;A;A;C;B;D;B;B;B;B;D
1,014E+11;39402662738;Ausente;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
